"WORD_ID";"SPELLING";"PART_OF_SPEECH_01_ID";"PART_OF_SPEECH_02_ID";"PART_OF_SPEECH_03_ID";"PART_OF_SPEECH_04_ID";"PART_OF_SPEECH_05_ID";"PRONUNCIATION"
"03994";"toalett";"27";;;;;"toa'let"
"03995";"tobakk";"20";;;;;"tobak"
"03996";"tog";"25";;;;;"tå:g"
"03997";"toge";;;;;;
"03998";"togforbindelse";;;;;;
"03999";"tolk";"20";;;;;"tålk"
"04000";"tolv";"09";;;;;"tål"
"04001";"tom";"08";;;;;"tom"
"04002";"tomat";"20";;;;;"toma:t"
"04003";"tomt";"12";"20";;;;"tomt"
"04004";"tone";;;;;;
"04005";"tonn";;;;;;
"04006";"topp";"20";;;;;"tåp"
"04007";"topp (2)";"03";;;;;"tåp"
"04008";"toppe";;;;;;
"04009";"torden";"20";;;;;"torden"
"04010";"tordne";"35";;;;;"tordne"
"04011";"tore";"39";;;;;"to:re"
"04012";"torsdag";"20";;;;;"tå:rsda:(g)"
"04013";"torsk";;;;;;
"04014";"total";"01";;;;;"to'ta:l"
"04015";"total (2)";"20";;;;;"to'ta:l"
"04016";"tradisjonell";"08";;;;;"tradiʃo'nel"
"04017";"trafikant";"20";;;;;"trafi'kant"
"04018";"trafikk";;;;;;
"04019";"trafikkregel";;;;;;
"04020";"trampe";;;;;;
"04021";"tran";"12";"20";;;;"tra:n"
"04022";"trang";"01";;;;;"traŋ"
"04023";"transport";"20";;;;;"tran'sport"
"04024";"transportere";"36";;;;;"transpo'rte:re"
"04025";"trapp";"12";"20";;;;"trap"
"04026";"trappe ned";;;;;;
"04027";"trasig";;;;;;
"04028";"travel";"05";;;;;"tra:vel"
"04029";"tre";"09";;;;;"tre:"
"04030";"tre (2)";"29";;;;;"tre:"
"04031";"tredje";;;;;;
"04032";"treff";;;;;;
"04033";"treffe";"39";;;;;"trefe"
"04034";"treg";;;;;;
"04035";"trekke";"39";;;;;
"04036";"trekke (fra)";"39";;;;;
"04037";"trene";"35";"36";;;;"tre:ne"
"04038";"trener";"21";;;;;"tr'e:ner"
"04039";"trenge";"36";;;;;"treŋe"
"04040";"trening";"12";"20";;;;"tre:niŋ"
"04041";"treningseffekt";;;;;;
"04042";"treningsklær";;;;;;
"04043";"treningsstudio";"27";;;;;"tre:niŋ'stu:dio"
"04044";"treningsveske";;;;;;
"04045";"tretten";"09";;;;;"tret(e)n"
"04046";"trikk";"20";;;;;"trik"
"04047";"trikkebillett";;;;;;
"04048";"trille";"35";;;;;"trile"
"04049";"trim";;;;;;
"04050";"trimme";"35";;;;;"trime"
"04051";"trist";"02";;;;;"trist"
"04052";"trivelig";;;;;;
"04053";"trives";"39";;;;;"tri:ves"
"04054";"tro";"38";;;;;"tro:"
"04055";"trolig";"02";;;;;"tro:li"
"04056";"tromme";;;;;;
"04057";"troms";"15";;;;;
"04058";"tromsø";"15";;;;;
"04059";"trondheim";"15";;;;;
"04060";"tropisk";"02";;;;;"tro:pisk"
"04061";"tross";;;;;;
"04062";"TRUE";"35";;;;;"tru:e"
"04063";"truse";"12";"20";;;;"tru:se"
"04064";"trussel";;;;;;
"04065";"trygd";"12";"20";;;;"trygd"
"04066";"trygg";"08";;;;;"tryg"
"04067";"trykk";"25";;;;;"tryk"
"04068";"trykke";"39";;;;;"tryke"
"04069";"trylle";;;;;;
"04070";"trøndelag";"15";;;;;
"04071";"trøst";"12";"20";;;;"trøst"
"04072";"trøste";"35";;;;;"trøste"
"04073";"trøtt";"02";;;;;"trøt"
"04074";"trå";"39";;;;;"trå:"
"04075";"tråd";;;;;;"trå:"
"04076";"t-skjorte";"12";"20";;;;"te:sjorte"
"04077";"tube";"20";;;;;
"04078";"tulle";;;;;;
"04079";"tunell";"20";;;;;"tunel"
"04080";"tung";"01";;;;;"tuŋ"
"04081";"tunnel";"20";;;;;"tunel"
"04082";"tur";"20";;;;;"tu:r"
"04083";"turisme";;;;;;
"04084";"turist";"20";;;;;"tu'rist"
"04085";"turnere";;;;;;
"04086";"turområde";;;;;;
"04087";"tur-retur";"20";;;;;"tu:r retu:r"
"04088";"tusen";"09";;;;;"tu:sen"
"04089";"tusenlapp";"20";;;;;"tu:sen"
"04090";"tusenvis";"07";;;;;"tu:senvi:s"
"04091";"tute";;;;;;
"04092";"TV";"23";;;;;"teve"
"04093";"TV2";;;;;;
"04094";"tvert";;;;;;
"04095";"tvil";"23";;;;;"tvi:l"
"04096";"tvile";"36";;;;;"tvi:le"
"04097";"tvilling";"20";;;;;"tviliŋ"
"04098";"tvinge";"39";;;;;"tviŋe"
"04099";"tyde";"35";"37";;;;"ty:de"
"04100";"tyde (på)";"35";"37";;;;"ty:de på:"
"04101";"tydelig";"02";;;;;"ty:deli"
"04102";"tydeligvis";;;;;;
"04103";"tykk";"08";;;;;"tyk"
"04104";"tyne";"36";;;;;"ty:ne"
"04105";"tynn";"08";;;;;"tyn"
"04106";"type";"20";;;;;"ty:pe"
"04107";"typisk";;;;;;
"04108";"tyrkia";"15";;;;;
"04109";"tysk";"02";;;;;
"04110";"tysk (2)";"20";;;;;
"04111";"tyskland";"15";;;;;
"04112";"tyve";"09";;;;;"ty:ve"
"04113";"tøff";"08";;;;;"tøf"
"04114";"tøffel";"23";;;;;"tøfel"
"04115";"tømme";"39";;;;;"tøme"
"04116";"tørke";"35";;;;;"tørke"
"04117";"tørr";"08";;;;;"tør"
"04118";"tørre";"39";;;;;"tøre"
"04119";"tørst";"02";;;;;"tørst"
"04120";"tøy";"29";;;;;"tøy"
"04121";"tå";"13";"23";;;;"tå:"
"04122";"tåke";"12";"20";;;;"tå:ke"
"04123";"tåle";"36";;;;;"tå:le"
"04124";"tålmodig";"02";;;;;"tålmo:di"
"04125";"tåre";"12";"20";;;;"tå:re"
"04126";"tårn";"25";;;;;"tå:rn"
"04127";"uaffisert";;;;;;
"04128";"uansett";"07";;;;;"u:anset"
"04129";"uavhengig";"02";;;;;"u:a:vheŋi"
"04130";"ubebygd";;;;;;
"04131";"ubehagelig";;;;;;
"04132";"ubestemt";"02";;;;;"u:bestemt"
"04133";"ubestemt form";;;;;;"u:bestemt fårm"
"04134";"uenig";;;;;;
"04135";"uff";;;;;;
"04136";"uformell";;;;;;
"04137";"uforsiktig";"02";;;;;"u:fårsikti"
"04138";"ugift";"02";;;;;"u:jift"
"04139";"uheldig";;;;;;
"04140";"uhøflig";;;;;;
"04141";"uinteressant";;;;;;
"04142";"uke";"12";"20";;;;
"04143";"ukeblad";"27";;;;;
"04144";"ukjent";"02";;;;;"u:çent"
"04145";"uklar";;;;;;
"04146";"ukonsentrert";;;;;;
"04147";"ulik";"01";;;;;"u:li:k"
"04148";"ulovlig";"02";;;;;"u'lå:vli"
"04149";"ulykke";"12";"20";;;;"u:lyke"
"04150";"umiddelbar";;;;;;
"04151";"umulig";;;;;;
"04152";"under";"30";;;;;
"04153";"under (2)";;;;;;
"04154";"underbukse";"12";"20";;;;"unerbokse"
"04155";"underholdning";"12";"20";;;;
"04156";"underrette";"35";;;;;
"04157";"underskrift";"12";"20";;;;"unerskrift"
"04158";"underskudd";;;;;;
"04159";"understreke";"35";"36";;;;
"04160";"undersøke";"36";;;;;
"04161";"undersøkelse";;;;;;
"04162";"undertøy";;;;;;
"04163";"underveis";;;;;;
"04164";"undervise";"36";;;;;
"04165";"undervisning";"12";"20";;;;"uner'vi:sniŋ"
"04166";"ung";"01";;;;;"oŋ"
"04167";"ungdom";"23";;;;;"oŋdåm"
"04168";"ungdomsavdeling";;;;;;
"04169";"ungdomsskole";;;;;;
"04170";"unge";"20";;;;;"oŋe"
"04171";"ungkar";;;;;;
"04172";"ungkarsliv";;;;;;
"04173";"union";;;;;;
"04174";"universitet";;;;;;
"04175";"unna";;;;;;
"04176";"unngå";;;;;;
"04177";"unnskyld";"36";;;;;
"04178";"unnskylde";"36";;;;;
"04179";"unntak";;;;;;
"04180";"unntatt";"30";;;;;"untat"
"04181";"uoppmerksom";;;;;;
"04182";"uovervinnelig";"02";;;;;"uåver'vineli"
"04183";"upassende";"03";;;;;"u:pasene"
"04184";"urbefolkning";"12";"20";;;;"u:rbefålkniŋ"
"04185";"urealistisk";;;;;;
"04186";"uregelrett";;;;;;
"04187";"urin";"20";;;;;"u'ri:n"
"04188";"urinprøve";;;;;;
"04189";"urolig";"02";;;;;"u'ro:li"
"04190";"usa";"15";;;;;
"04191";"useriøs";;;;;;
"04192";"usikker";"08";;;;;"u:siker"
"04193";"ustødig";"02";;;;;"u'stø:di"
"04194";"ut";"07";;;;;
"04195";"utafor";"30";;;;;"utafår"
"04196";"utbryting";;;;;;
"04197";"utbygging";;;;;;
"04198";"utdanne";"35";;;;;"u:tdane"
"04199";"utdannelse";"20";;;;;"u:tdanelse"
"04200";"utdannet";;;;;;
"04201";"utdanning";"12";"20";;;;"u:tdaniŋ"
"04202";"utdypende";;;;;;
"04203";"ute";"07";;;;;"u:te"
"04204";"utedo";;;;;;
"04205";"uten";"30";;;;;"u:ten"
"04206";"utenfor";"30";;;;;"u:tenfår"
"04207";"utenlandsk";"02";;;;;"u:tenlansk"
"04208";"utenom";;;;;;
"04209";"utenriks";;;;;;
"04210";"utenriksdepartement";"27";;;;;"u:tenriksdepartemaŋ"
"04211";"utenriksminister";"22";;;;;"u:tenriksminister"
"04212";"utfart";;;;;;
"04213";"utfartsdag";;;;;;
"04214";"utfordring";;;;;;
"04215";"utføre";"36";;;;;
"04216";"utgang";"20";;;;;"u:tgaŋ"
"04217";"utgangspunkt";;;;;;
"04218";"utgi";"39";;;;;"u:tji"
"04219";"utgi seg for";"39";;;;;"u:tji sæi får"
"04220";"utgift";"12";"20";;;;"u:tjift"
"04221";"utgjøre";;;;;;
"04222";"utland";;;;;;
"04223";"utlysning";;;;;;
"04224";"utlyst";;;;;;
"04225";"utløpe";"39";;;;;
"04226";"utlån";"25";;;;;"u:tlå:n"
"04227";"utlånsautomat";;;;;;
"04228";"utmerke";"35";;;;;
"04229";"utover";;;;;;
"04230";"utpeke";"36";;;;;
"04231";"utprøve";;;;;;
"04232";"utrivelig";;;;;;
"04233";"utrolig";"02";;;;;"utro:li"
"04234";"utsatt";;;;;;
"04235";"utsette";"39";;;;;
"04236";"utsettelse";;;;;;
"04237";"utsikt";"20";;;;;"u:tsikt"
"04238";"utskrift";;;;;;
"04239";"utskriftsvennlig";;;;;;
"04240";"utslitt";"02";;;;;"u:tslit"
"04241";"utsolgt";"02";;;;;
"04242";"utspill";;;;;;
"04243";"utstilling";;;;;;
"04244";"utstyr";;;;;;
"04245";"utstyre";;;;;;
"04246";"uttale";"20";;;;;"u:ta:le"
"04247";"uttale (2)";"36";;;;;"u:ta:le"
"04248";"uttale seg";;;;;;
"04249";"uttalelse";;;;;;
"04250";"uttrykk";;;;;;
"04251";"uttrykke";"39";;;;;
"04252";"utvalg";;;;;;
"04253";"utvide";"35";;;;;"u:tvi:de"
"04254";"utvikle";;;;;;
"04255";"utvikling";;;;;;
"04256";"utydelig";;;;;;
"04257";"utålmodig";"02";;;;;"u:tålmo:di"
"04258";"uvanlig";"02";;;;;"u'va:nli"
"04259";"uvant";;;;;;
"04260";"uviss";;;;;;
"04261";"vaffel";"23";;;;;"vafel"
"04262";"vakker";"08";;;;;"vaker"
"04263";"vaksine";;;;;;
"04264";"vakt";"12";"20";;;;"vakt"
"04265";"vaktmester";;;;;;
"04266";"vaktrom";;;;;;
"04267";"valg";;;;;;
"04268";"valgfag";"25";;;;;"valgfa:g"
"04269";"valgkamp";;;;;;
"04270";"valuta";"20";;;;;"va'lu:ta"
"04271";"vane";;;;;;
"04272";"vaniljesaus";;;;;;
"04273";"vanlig";"02";;;;;"va:nli"
"04274";"vanligvis";;;;;;
"04275";"vann";"25";;;;;
"04276";"vanne";;;;;;
"04277";"vanskelig";"02";;;;;"vanskeli"
"04278";"vanvittig";"02";;;;;"van'viti"
"04279";"var";;;;;;"va:r"
"04280";"vare";"36";;;;;
"04281";"vare (2)";"12";"20";;;;
"04282";"varetekt";;;;;;
"04283";"variere";"36";;;;;"varie:re"
"04284";"varighet";;;;;;
"04285";"varm";"01";;;;;
"04286";"varme";"35";;;;;
"04287";"varmekabel";;;;;;
"04288";"varsel";;;;;;
"04289";"varsle";;;;;;
"04290";"vask";;;;;;
"04291";"vaske";"35";;;;;"vaske"
"04292";"vaske opp";;;;;;
"04293";"vasse";;;;;;
"04294";"ved";"30";;;;;"ve:"
"04295";"ved siden av";;;;;;
"04296";"vedkommende";;;;;;
"04297";"vedlikeholde";;;;;;
"04298";"vedta";"39";;;;;"ve(d):ta"
"04299";"vedtak";;;;;;
"04300";"veg";"20";;;;;"væi"
"04301";"vegg";"20";;;;;"veg"
"04302";"vegne";;;;;;
"04303";"vei";"20";;;;;"væi"
"04304";"veie";"37";;;;;
"04305";"veive";;;;;;
"04306";"vekk";"07";;;;;"vek"
"04307";"vekke";"39";;;;;"veke"
"04308";"veksle";"35";;;;;"væksle"
"04309";"vekst";;;;;;
"04310";"vekt";"12";"20";;;;"vekt"
"04311";"vel";"07";;;;;"vel"
"04312";"veldig";"02";;;;;"veldi"
"04313";"velfrisert";;;;;;
"04314";"velge";"39";;;;;"velge"
"04315";"velger";;;;;;
"04316";"velkledd";;;;;;
"04317";"velkommen";"08";;;;;"vel'kåmen"
"04318";"vellykket";;;;;;
"04319";"velsmakende";"03";;;;;"velsma:kene"
"04320";"velte";;;;;;
"04321";"vende";"36";;;;;
"04322";"venn";"20";;;;;
"04323";"venninne";"12";;;;;"ve'nine"
"04324";"vennlig";"02";;;;;"venli"
"04325";"venstre";;;;;;"venstre"
"04326";"vente";"35";;;;;
"04327";"venterom";;;;;;
"04328";"ventetid";;;;;;
"04329";"venteværelse";;;;;;
"04330";"verb";"27";;;;;"værb"
"04331";"verbal";"27";;;;;"vær'ba:l"
"04332";"verbal (2)";"01";;;;;"vær'ba:l"
"04333";"verd";"03";;;;;"værd"
"04334";"verden";"20";;;;;"værden"
"04335";"verdenscup";;;;;;
"04336";"verdi";;;;;;
"04337";"verdt";"03";;;;;"vært"
"04338";"verk";;;;;;
"04339";"verke";"35";"36";;;;
"04340";"verken";"17";;;;;"værken"
"04341";"verksted";"29";;;;;"værkste(d)"
"04342";"verre";;;;;;
"04343";"versjon";;;;;;
"04344";"verst";;;;;;
"04345";"vert";;;;;;
"04346";"verv";;;;;;
"04347";"vesentlig";"02";;;;;"ve:sentli"
"04348";"veske";"12";"20";;;;"veske"
"04349";"vest";;;;;;
"04350";"vest-agder";"15";;;;;
"04351";"vestlandet";"15";;;;;"vestlane"
"04352";"vestlig";;;;;;
"04353";"vestover";;;;;;"veståver"
"04354";"vet";;;;;;"ve:t"
"04355";"veve";"35";"37";;;;
"04356";"vg";;;;;;
"04357";"vi";;;;;;"vi:"
"04358";"via";;;;;;
"04359";"vid";"01";;;;;"vi:"
"04360";"video";;;;;;
"04361";"videre";;;;;;"vi:dere"
"04362";"videregående";;;;;;
"04363";"vidunderlig";;;;;;
"04364";"vie";"39";;;;;"vi:e"
"04365";"vifte";;;;;;
"04366";"vik";;;;;;
"04367";"vikar";"20";;;;;"vi'ka:r"
"04368";"vike";"39";;;;;"vi:ke"
"04369";"vikeplikt";;;;;;
"04370";"viking";"20";;;;;"vi:kiŋ"
"04371";"viktig";;;;;;
"04372";"vil";;;;;;
"04373";"vilje";;;;;;
"04374";"vill";;;;;;
"04375";"villa";"20";;;;;"vila"
"04376";"ville";"39";;;;;"vile"
"04377";"villig";;;;;;
"04378";"vin";"20";;;;;
"04379";"vind";;;;;;
"04380";"vindu";;;;;;
"04381";"vinke";"35";;;;;"viŋke"
"04382";"vinmonopol";"24";;;;;
"04383";"Vinmonopolet";;;;;;
"04384";"vinne";"39";;;;;"vine"
"04385";"vinter";"22";;;;;"vinter"
"04386";"vinterhage";;;;;;
"04387";"vinteridrett";;;;;;
"04388";"virke";"35";;;;;
"04389";"virkelig";"02";;;;;"virkeli:"
"04390";"virkelig (2)";"07";;;;;"virkeli:"
"04391";"virkelighet";;;;;;
"04392";"virksomhet";;;;;;
"04393";"virtuell";;;;;;
"04394";"vis";;;;;;
"04395";"vise";"36";;;;;
"04396";"viske";"35";;;;;"viske"
"04397";"visning";"12";"20";;;;"vi:sniŋ"
"04398";"vispe";;;;;;
"04399";"viss";"01";;;;;"vis"
"04400";"visst";"07";;;;;"vist"
"04401";"vite";"39";;;;;"vi:te"
"04402";"viten";;;;;;
"04403";"vitne";;;;;;
"04404";"VM";;;;;;
"04405";"vogn";"12";"20";;;;
"04406";"vognkort";"25";;;;;
"04407";"vokal";"20";;;;;"vo'ka:l"
"04408";"vokalskifte";;;;;;
"04409";"vokse";"36";;;;;"våkse"
"04410";"vokse opp";;;;;;
"04411";"voksen";"05";;;;;"våksen"
"04412";"voksenbillett";;;;;;
"04413";"voksenopplæring";;;;;;
"04414";"vold";"20";;;;;"vål"
"04415";"voldelig";;;;;;
"04416";"voldsom";;;;;;
"04417";"voldta";"39";;;;;
"04418";"vond";"01";;;;;"von"
"04419";"vrake";"35";"36";;;;"vra:ke"
"04420";"vri";"39";;;;;"vri:"
"04421";"vugge";;;;;;
"04422";"vurdere";"36";;;;;
"04423";"vurdering";;;;;;
"04424";"vær";"20";;;;;
"04425";"vær (2)";"25";;;;;
"04426";"vær så snill";;;;;;
"04427";"værbitt";;;;;;
"04428";"være";"39";;;;;"væ:re"
"04429";"være stille";"39";;;;;
"04430";"våge";;;;;;
"04431";"våken";"05";;;;;"vå:ken"
"04432";"våkne";"35";;;;;
"04433";"våpen";"23";;;;;"vå:pen"
"04434";"vår";"20";;;;;"vå:r"
"04435";"vår (2)";"09";;;;;"vå:r"
"04436";"vårt";"09";;;;;"vårt"
"04437";"våt";"01";;;;;"vå:t"
"04438";"wc";"27";;;;;"ve:se"
"04439";"webkamera";;;;;;
"04440";"ydmyke";"35";"36";;;;
"04441";"yngre";;;;;;
"04442";"yoga";;;;;;
"04443";"yrke";"26";;;;;"yrke"
"04444";"yrkesaktiv";"01";;;;;"yrkesakti:v"
"04445";"yrkesfaglig";;;;;;
"04446";"yrkesgruppe";;;;;;
"04447";"ytterligere";;;;;;
"04448";"zoolog";;;;;;
"04449";"ærlig";"02";;;;;"æ:rli"
"04450";"øde";"08";;;;;"ø:de"
"04451";"ødelagt";;;;;;
"04452";"ødelegge";"39";;;;;"ø:delege"
"04453";"øke";"35";"36";;;;
"04454";"økning";;;;;;
"04455";"økologisk";;;;;;
"04456";"økonom";;;;;;
"04457";"økonomi";;;;;;
"04458";"økonomisk";;;;;;
"04459";"øl";"25";;;;;
"04460";"øl (2)";"23";;;;;
"04461";"ønske";"35";"36";;;;
"04462";"øre";"23";"29";;;;
"04463";"øre (2)";"26";;;;;
"04464";"ørebetennelse";;;;;;
"04465";"øse";;;;;;
"04466";"øst";;;;;;
"04467";"østerrike";"15";;;;;
"04468";"østlandet";"15";;;;;"østlane"
"04469";"østover";"30";;;;;"øståver"
"04470";"øve";"39";;;;;"ø:ve"
"04471";"øvelse";"20";;;;;"ø:velse"
"04472";"øvelseskjøre";;;;;;
"04473";"øverst";;;;;;
"04474";"øving";"12";"20";;;;"ø:viŋ"
"04475";"øvrig";;;;;;
"04476";"øy";"12";"20";;;;"øy"
"04477";"øye";;;;;;"øy"
"04478";"øyeblikk";;;;;;
"04479";"øygruppe";;;;;;
"04480";"å";;;;;;
"04481";"åpen";"05";;;;;
"04482";"åpenbar";"01";;;;;
"04483";"åpne";"35";;;;;
"04484";"åpning";;;;;;"å:pniŋ"
"04485";"åpningstid";"12";"20";;;;"å:pniŋsti:(d)"
"04486";"år";"25";;;;;
"04487";"åre";;;;;;
"04488";"årlig";"02";;;;;"å:rli"
"04489";"årsak";"12";"20";;;;"å:rsa:k"
"04490";"årskort";"25";;;;;"å:rskårt"
"04491";"årstid";"12";"20";;;;"å:rsti:d"
"04492";"åsted";"29";;;;;"å:ste:d"
"04493";"åtte";"09";;;;;"åte"
