"DEFINITION_ID";"WORD_ID";"DEFINITION";"EXAMPLE_SENTENCE_01_ID";"EXAMPLE_SENTENCE_02_ID";"EXAMPLE_SENTENCE_03_ID";"EXAMPLE_SENTENCE_04_ID";"EXAMPLE_SENTENCE_05_ID";"EXAMPLE_SENTENCE_06_ID";"EXAMPLE_SENTENCE_07_ID";"EXAMPLE_SENTENCE_08_ID";"EXAMPLE_SENTENCE_09_ID";"EXAMPLE_SENTENCE_10_ID";"EXAMPLE_SENTENCE_11_ID";"EXAMPLE_SENTENCE_12_ID";"EXAMPLE_SENTENCE_13_ID";"EXAMPLE_SENTENCE_14_ID";"EXAMPLE_SENTENCE_15_ID";"EXAMPLE_SENTENCE_16_ID";"EXAMPLE_SENTENCE_17_ID";"EXAMPLE_SENTENCE_18_ID";"EXAMPLE_SENTENCE_19_ID";"EXAMPLE_SENTENCE_20_ID";"EXAMPLE_SENTENCE_21_ID";"EXAMPLE_SENTENCE_22_ID";"EXAMPLE_SENTENCE_23_ID";"EXAMPLE_SENTENCE_24_ID";"EXAMPLE_SENTENCE_25_ID";"EXAMPLE_SENTENCE_26_ID";"EXAMPLE_SENTENCE_27_ID";"EXAMPLE_SENTENCE_28_ID";"EXAMPLE_SENTENCE_29_ID";"EXAMPLE_SENTENCE_30_ID"
"03088";"02605B";"②本性、天性、性質";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03089";"02605C";"③本質、特質、特徴";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03090";"02606A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03091";"02607A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03092";"02608A";"①自然な、本能の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03093";"02608B";"②理解できる、納得いける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03094";"02608C";"③実物の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03095";"02609A";"当然、もちろん";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03096";"02610A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03097";"02611A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03098";"02612A";"①（人・物の）名前";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03099";"02612B";"②評判";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03100";"02613A";"①下へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03101";"02613B";"②南へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03102";"02613C";"③前方へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03103";"02613D";"④覆って";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03104";"02614A";"～より下で・に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03105";"02615A";"降水";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03106";"02616A";"①下で・に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03107";"02616B";"②海岸で・に、南へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03108";"02617A";"～より下で・に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03109";"02618A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03110";"02619A";"オランダ (Nederland)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03111";"02620A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03112";"02621A";"①下の方へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03113";"02621B";"②南の方へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03114";"02621C";"③悪い方向へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03115";"02622A";"①否定の、反対の、陰性の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03116";"02622B";"②消極的な、悲観的な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03117";"02622C";"③負の、マイナスの";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03118";"02623A";"（否定の答え）いいえ、いや";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03119";"02624A";"否定する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03120";"02625A";"（理由や説明を強調する時に使う言葉）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03121";"02626A";"たぶん～ない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03122";"02627A";"緊張する、神経質な、びくびくする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03123";"02628A";"①鼻";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03124";"02628B";"②飛行機などの一番先の部分";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03125";"02629A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03126";"02630A";"①次の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03127";"02630B";"②今度のではなく、その次の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03128";"02631A";"ほとんど、もう少しで";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03129";"02632A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03130";"02633A";"①網、ネット";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03131";"02633B";"②連絡網";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03132";"02633C";"③インターネット";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03133";"02634A";"①ちょうど、まさに、その通り";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03134";"02634B";"②つい先";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03135";"02635A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03136";"02636A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03137";"02637A";"①発言する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03138";"02637B";"②ちょっと言う、触れておく、簡単に述べる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03139";"02638A";"甥っ子";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03140";"02639A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03141";"02640A";"９";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03142";"02641A";"姪っ子";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03143";"02642A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03144";"02643A";"（学校・仕事・お出かけに持って行く）お弁当";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03145";"02644A";"（学校・仕事・お出かけに持って行く）お弁当";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03146";"02645A";"１９";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03147";"02646A";"①水平、高度";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03148";"02646B";"②レベル、段級、～度";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03149";"02647A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03150";"02648A";"noenの中性形";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03151";"02649A";"①あるもの、誰か";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03152";"02649B";"②いくつか";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03153";"02650A";"①ある程度";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03154";"02650B";"②まあまあ、悪くない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03155";"02651A";"これ・今まで（の）に比べて";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03156";"02652A";"①十分に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03157";"02652B";"②きっと～だろう";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03158";"02652C";"③また";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03159";"02653A";"かなり、結構";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03160";"02654A";"北";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03161";"02655A";"①北欧（人）の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03162";"02655B";"②（スキーが）ノルディック競技の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03163";"02656A";"オーロラ、極光";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03164";"02657A";"ノルウェー人、ノルウェー国籍の人";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03165";"02658A";"北ノルウェー (Nord-Norge)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03166";"02659A";"北へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03167";"02660A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03168";"02661A";"ノルウェー (Norge)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03169";"02662A";"普通の、正常の、標準の、ノーマルな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03170";"02663A";"①水準、平均、標準";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03171";"02663B";"②基準";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03172";"02664A";"ノルウェー語";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03173";"02665A";"ノルウェー（人・語）の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03174";"02666A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03175";"02667A";"書き留める、メモする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03176";"02668A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03177";"02669A";"１１月";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03178";"02670A";"nummerの略";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03179";"02671A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03180";"02672A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03181";"02673A";"①（数字の）０、零、ゼロ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03182";"02673B";"②取るに足りない人";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03183";"02674A";"①ゼロの、零の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03184";"02674B";"②少しもない、皆無の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03185";"02675A";"番号、数、サイズ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03186";"02676A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03187";"02677A";"①新しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03188";"02677B";"②新たな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03189";"02677C";"③今まで未知だった";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03190";"02678A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03191";"02679A";"①美味な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03192";"02679B";"②美しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03193";"02679C";"③見事な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03194";"02680A";"①知らせ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03195";"02680B";"②ニュース";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03196";"02681A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03197";"02682A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03198";"02683A";"最近の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03199";"02684A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03200";"02685A";"腎臓";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03201";"02686A";"くしゃみをする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03202";"02687A";"好奇心のある";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03203";"02688A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03204";"02689A";"①満喫する、楽しむ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03205";"02689B";"②おいしく食べる・飲む";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03206";"02690A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03207";"02691A";"役に立つ、有益な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03208";"02692A";"①年の変わり";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03209";"02692B";"②新年";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03210";"02693A";"①近い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03211";"02693B";"②親しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03212";"02694A";"①近くに";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03213";"02694B";"②～近く、ほとんど";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03214";"02695A";"①近いこと、近さ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03215";"02695B";"②近い場所";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03216";"02696A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03217";"02697A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03218";"02698A";"近い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03219";"02699A";"近づける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03220";"02700A";"近づく";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03221";"02701A";"①（nærの最上級として）一番近い・親しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03222";"02701B";"②ほとんど、と言ってもよい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03223";"02702A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03224";"02703A";"①緊急、難局";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03225";"02703B";"②貧困、苦しみ、災害";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03226";"02704A";"非常口";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03227";"02705A";"①必要な、不可欠な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03228";"02705B";"②避けられない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03229";"02706A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03230";"02707A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03231";"02708A";"①正確な、ちょうどの";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03232";"02708B";"②徹底的な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03233";"02709A";"ちょうど、まさに";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03234";"02710A";"①近い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03235";"02710B";"②徹底的な、正確な、精密な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03236";"02710C";"③（完璧さ・正確さを求めて）厳しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03237";"02711A";"～を諦めて我慢・妥協する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03238";"02712A";"達成する、届く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03239";"02713A";"針";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03240";"02714A";"①いつ、何時";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03241";"02714B";"②～時、～の時";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03242";"02715A";"現役の、現在の、今の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03243";"02716A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03244";"02717A";"必須な、義務的な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03245";"02718A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03246";"02719A";" ①公衆の、公開の、公立の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03247";"02719B";"②公務の、公事の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03248";"02720A";"①公式の、公認の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03249";"02720B";"②表向きの";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03250";"02721A";"よく、頻繁に、しばしば、たびたび";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03251";"02722A";"①～と（文章と名所を接続する）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03252";"02722B";"②そして";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03253";"02723A";"～も";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03254";"02724A";"１０月";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03255";"02725A";"olympiske lekerの略、オリンピック";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03256";"02726A";"ひ孫";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03257";"02727A";"①油";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03258";"02727B";"②石油";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03259";"02728A";"①油を塗る、油を差す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03260";"02728B";"②円滑に運ぶようにする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03261";"02729A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03262";"02730A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03263";"02731A";"①～の周り";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03264";"02731B";"②～軽油で";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03265";"02731C";"③～隣に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03266";"02731C";"④～について、～に関して";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03267";"02731C";"⑤（時間や期間を表して）時";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03268";"02732A";"①～かどうか";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03269";"02732B";"②もし～ならば";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03270";"02732C";"③（som omの場合)～のように";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03271";"02732D";"④～しても、～でも";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03272";"02733A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03273";"02734A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03274";"02735A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03275";"02736A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03276";"02737A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03277";"02738A";"（特に事件で）亡くなる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03278";"02739A";"①～の周りに・で";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03279";"02739B";"②約";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03280";"02740A";"①地域、地帯、場所";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03281";"02740B";"②領域";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03282";"02741A";"売り上げ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03283";"02742A";"①約";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03284";"02742B";"②ほとんど";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03285";"02743A";"叔父、おじさん";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03286";"02744A";"水曜日";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03287";"02745A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03288";"02746A";"①手術を行う・受ける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03289";"02746B";"②作動させる、操縦する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03290";"02746C";"③事業する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03291";"02747A";"①上へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03292";"02747B";"②前方へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03293";"02747C";"③北へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03294";"02747D";"④現れて";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03295";"02747E";"⑤完全に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03296";"02748A";"①留置";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03297";"02748B";"②貯蔵、倉庫";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03298";"02749A";"発見する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03299";"02750A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03300";"02751A";"更新する、新しくする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03301";"02752A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03302";"02753A";"（子供を）育てる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03303";"02754A";"課題、すること";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03304";"02755A";"①上・前のほうに";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03305";"02755B";"②起きている";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03306";"02755C";"③～の中に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03307";"02755D";"④取り上げられている";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03308";"02755E";"⑤開いている";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03309";"02756A";"①理解力";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03310";"02756B";"②理解、解釈、判断";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03311";"02757A";"理解する、分かる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03312";"02758A";"呼びかける、勧める";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03313";"02759A";"果たす、満たす";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03314";"02760A";"建てる、行動する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03315";"02761A";"振る舞う";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03316";"02762A";"①仕事";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03317";"02762B";"②課題、問題";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03318";"02763A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03319";"02764A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03320";"02765A";"①止むこと";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03321";"02765B";"②滞在";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03322";"02765C";"③生活";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03323";"02766A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03324";"02767A";"体験する、経験する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03325";"02768A";"体験、経験";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03326";"02769A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03327";"02770A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03328";"02771A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03329";"02772A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03330";"02773A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03331";"02774A";"①注目、注意";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03332";"02774B";"②気づかい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03333";"02775A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03334";"02776A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03335";"02777A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03336";"02778A";"広告で知名度や評価を高める";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03337";"02779A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03338";"02780A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03339";"02781A";"元来、もともと";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03340";"02782A";"ろうばいさせる、胸を悪くさせる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03341";"02783A";"動揺した、うろたえる、怒った";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03342";"02784A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03343";"02785A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03344";"02786A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03345";"02787A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03346";"02788A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03347";"02789A";"生じる、発生する、起こる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03348";"02790A";"①忙しい、手一杯である";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03349";"02790B";"②塞がっている、空いていない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03350";"02791A";"①～にもたれて";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03351";"02791B";"②まで";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03352";"02792A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03353";"02793A";"の上に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03354";"02794A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03355";"02795A";"①言葉、単語";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03356";"02795B";"②評判";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03357";"02795C";"③約束";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03358";"02796A";"辞書、辞典";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03359";"02797A";"①順序";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03360";"02797B";"②秩序";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03361";"02797C";"③修道会";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03362";"02797D";"④勲章";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03363";"02798A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03364";"02799A";"①ちゃんとした";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03365";"02799B";"②（副詞として）とても";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03366";"02800A";"市長";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03367";"02801A";"直す、修正する、調整する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03368";"02802A";"①仕組み、制度、システム";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03369";"02802B";"②約束";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03370";"02803A";"語順";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03371";"02804A";"組織、団体";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03372";"02805A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03373";"02806A";"①計画する、計画して催す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
